movie,text,robust,rule,correct,robust == correct,rule == correct,0.9927538981,0.9393376076
quiet_place,NOW CLOSE OVER THE BOX ONTO REGAN as she stares down at it...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     Then... As the lid opens, it covers frame completely to...",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,BLACK,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,81   INT. BARN - SAFE ROOM - NIGHT                                81,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN'S eyes shoot open!   Her face barely lit from a small,N,N,N,TRUE,TRUE,,
quiet_place,slice of red light.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,We hear very clearly... The sound of running water.,N,N,N,TRUE,TRUE,,
quiet_place,59.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN squints as her eyes adjust to the low light and,N,N,N,TRUE,TRUE,,
quiet_place,attempts to get her bearings.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"EVELYN's POV as she scans across the ceiling, down the walls",N,N,N,TRUE,TRUE,,
quiet_place,and finally onto... the blanket covered crib in the middle of,N,N,N,TRUE,TRUE,,
quiet_place,the room.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,A relieved smile appears on EVELYN's face... and then a,N,N,N,TRUE,TRUE,,
quiet_place,wince... as she slowly tries to sit up.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,She quietly slides her legs off of the hay bale and toward,N,N,N,TRUE,TRUE,,
quiet_place,the ground when... she suddenly stops!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE FOLLOW EVELYN's eyes down her body to the ground to see,N,N,N,TRUE,TRUE,,
quiet_place,her legs...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ARE SUBMERGED IN WATER!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN's eyes shoot frantically around the dark room again,N,N,N,TRUE,TRUE,,
quiet_place,and finally land on the source of red light from above. She,N,N,N,TRUE,TRUE,,
quiet_place,leans forward to see... CHRISTMAS LIGHTS...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THE MATTRESS HAS BEEN MOVED!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,From one corner of the large opening... a stream of water,N,N,N,TRUE,TRUE,,
quiet_place,pours down into the room. Suddenly...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,A SNORT!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN's head slowly turns... The look on her face reveals to,N,N,N,TRUE,TRUE,,
quiet_place,us the immediate truth that her brain won't yet admit.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"EVELYN's POV as we scan the room once more.   This time, in",N,N,N,TRUE,TRUE,,
quiet_place,the shadowed corner of the room...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,A LARGE BLACK SHAPE!!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN is frozen with fear as she watches....,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THE SILHOUETTE OF A CREATURE STANDING DIRECTLY ABOVE HER,N,N,N,TRUE,TRUE,,
quiet_place,BABY'S CRIB!!!!!!!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN'S eyes travel down from the creature... to her baby's,N,N,N,TRUE,TRUE,,
quiet_place,crib where...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THE QUILT BEGINS TO MOVE!!!.... THE BABY... IS WAKING UP!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Suddenly... WE HEAR THE BEGINNINGS OF THE LOW HUM!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,We see a flash of red reflected off the small plates... as,N,N,N,TRUE,TRUE,,
quiet_place,they open.,N,N,N,TRUE,TRUE,,
quiet_place,60.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"WE HOLD ON EVELYN, her brain racing as fast as her heart, as",N,N,N,TRUE,TRUE,,
quiet_place,she slowly looks at THE PLATES ROTATING... SCANNING THE ROOM.,N,N,N,TRUE,TRUE,,
quiet_place,Suddenly... Her breath stops... as EVELYN...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,STANDS UP!!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,As she stands... We watch the rings in the water from EVELYN,N,N,N,TRUE,TRUE,,
quiet_place,flow through the room... TO THE CREATURE!! The plates,N,N,N,TRUE,TRUE,,
quiet_place,immediately turn down toward the rings in the water.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN looks over to the water running down the steps... then,N,N,N,TRUE,TRUE,,
quiet_place,back to the creature. It is clear it can't place exactly,N,N,N,TRUE,TRUE,,
quiet_place,where she is due to the sound of the dripping water.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE FOLLOW on EVELYN'S back as she begins to slowly... MOVE,N,N,N,TRUE,TRUE,,
quiet_place,THROUGH THE WATER!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Suddenly... the red lights from the barn above begin to,N,N,N,TRUE,TRUE,,
quiet_place,DIM... and illuminate THE CREATURES BACK!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE GO CLOSE on it's small plates completely opened up and,N,N,N,TRUE,TRUE,,
quiet_place,vibrating... WE TRAVEL CLOSE up it's back through the tunnel,N,N,N,TRUE,TRUE,,
quiet_place,of receiving its plates have created and end CLOSE ON the,N,N,N,TRUE,TRUE,,
quiet_place,cavernous holes in it's head where the information is,N,N,N,TRUE,TRUE,,
quiet_place,processed.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"When suddenly... EVELYN, with an unnerving calm...",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REACHES INTO THE CRIB!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,CLOSE ON the crib to reveal...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THIS NEWBORN BABY... IS WIDE AWAKE!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"CLOSE ON EVELYN, as she places the baby on her shoulder as...",N,N,N,TRUE,TRUE,,
quiet_place,SHE BEGINS TO SLOWLY WALK BACKWARDS!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN'S POV as we watch... THE CREATURE's plates begin to,N,N,N,TRUE,TRUE,,
quiet_place,turn on its body... they are turning... TOWARD EVELYN...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THE WATER BEGINS TO MOVE as... THE CREATURE TURNS TO EVELYN!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE GO CLOSE ON THE VIBRATING WATER TRAVELING TO EVELYN...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,UP ON EVELYN as she closes her eyes and continues walking,N,N,N,TRUE,TRUE,,
quiet_place,"backward, when suddenly we see... A GUSH OF WATER CASCADING",N,N,N,TRUE,TRUE,,
quiet_place,BEHIND HER.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"Without flinching, EVELYN COVERS THE BABY... AND WALKS RIGHT",N,N,N,TRUE,TRUE,,
quiet_place,THROUGH THE CASCADING WATER suddenly... DISAPPEARING!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"ON EVELYN, her back pressed up against the dirt wall. The",N,N,N,TRUE,TRUE,,
quiet_place,water pouring only inches from her face... like a small,N,N,N,TRUE,TRUE,,
quiet_place,waterfall.,N,N,N,TRUE,TRUE,,
quiet_place,61.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Then just in front of EVELYN... distorted behind the,N,N,N,TRUE,TRUE,,
quiet_place,waterfall... THE CREATURE SLOWLY ENTERS... then...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Though our view is skewed through the water... IT OPENS IT'S,N,N,N,TRUE,TRUE,,
quiet_place,"     MOUTH!!! Even through the distortion, we still understand",N,N,N,TRUE,TRUE,,
quiet_place,what we're seeing is A LONG CRESCENT OF RAZOR SHARP TEETH!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,82   EXT. CORNFIELD - NIGHT                                       82,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     From black... a flashlight slices into frame, illuminating",N,N,N,TRUE,TRUE,,
quiet_place,the looming corn stalks on either side as WE MOVE SLOWLY,N,N,N,TRUE,TRUE,,
quiet_place,along a thin sand path that cuts through the dense corn.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,LEE walks into frame.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,He comes to the end of the thin path and arrives at... THE,N,N,N,TRUE,TRUE,,
quiet_place,OVERGROWN TRACTOR.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON LEE'S face as he scans the area with his flashlight.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON POV of flashlight as it floods the tractor with light.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,LEE moves around the tractor... then stops.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,POV of flashlight... BLOOD!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,83   EXT. SILO- ROOF - NIGHT                                      83,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,The lid of the box closes to reveal REGAN.    The sadness that,N,N,N,TRUE,TRUE,,
quiet_place,has overtaken her... blends into anger.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN (SIGNING),C,C,C,TRUE,TRUE,,
quiet_place,We can't stay here. We need to,D,D,D,TRUE,TRUE,,
quiet_place,move.,D,D,D,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS shakes his head.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS (SIGNING),C,C,C,TRUE,TRUE,,
quiet_place,He'll come for us.,D,D,D,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN shoots a look at him... and then walks AROUND THE EDGE,N,N,N,TRUE,TRUE,,
quiet_place,OF THE SILO to the ladder. MARCUS begins waving his arms,N,N,N,TRUE,TRUE,,
quiet_place,wildly. As REGAN turns to mount the first rung of the,N,N,N,TRUE,TRUE,,
quiet_place,ladder... she looks back at him.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS (SIGNING) (CONT'D),C,C,C,TRUE,TRUE,,
quiet_place,He WILL come for us.,D,D,D,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN's sadness turns to anger.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN (SIGNING),C,C,C,TRUE,TRUE,,
quiet_place,He'll come for YOU!,D,C,D,TRUE,FALSE,,
quiet_place,62.,O,D,O,TRUE,FALSE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     MARCUS shakes his head, signing as he steps toward her.",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS (SIGNING),C,C,C,TRUE,TRUE,,
quiet_place,No.   You're wrong! I--,D,D,D,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,And in the blink of an eye......,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS PLUNGES OUT OF FRAME!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON REGAN'S face as we hear... THE BOOMING SOUND OF METAL,N,N,N,TRUE,TRUE,,
quiet_place,RIPPING OPEN!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,84   INT. BARN - SAFE ROOM - NIGHT                                 84,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,EVELYN pinned against the wall... THE CREATURE's mouth open!,N,N,N,TRUE,TRUE,,
quiet_place,When suddenly...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,The CREATURE immediately turns its head... Toward the sound,N,N,N,TRUE,TRUE,,
quiet_place,of the SILO.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,SUDDENLY ITS GONE!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,85   EXT. CORNFIELD - TRACTOR - NIGHT                              85,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THE LOUD SOUND OF GROANING METAL ECHOES across the sky above,N,N,N,TRUE,TRUE,,
quiet_place,LEE.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,He immediately jumps on top of the tractor.   WE FOLLOW as:,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,OVER LEE'S BACK WE NOW SEE ABOVE THE VAST CORNFIELDS... TO,N,N,N,TRUE,TRUE,,
quiet_place,THE SILO. Then...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ANOTHER SOUND...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     LEE slowly turns only his head as we hear... a low, growling",N,N,N,TRUE,TRUE,,
quiet_place,hum... almost like that of a swarm of bees.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE TRAVEL AROUND LEE 180 degrees and follow his gaze now,N,N,N,TRUE,TRUE,,
quiet_place,toward the FARMHOUSE and BARN... and...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,DARK SNAKING LINES CUTTING THROUGH THE CORN!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,1 line... no 2... no... 4!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,THE SOUND GROWS LOUDER AND LOUDER as WE TILT with these,N,N,N,TRUE,TRUE,,
quiet_place,rushing lines... HEADING STRAIGHT FOR LEE.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON LEE'S face as he looks on in horror at this unstoppable,N,N,N,TRUE,TRUE,,
quiet_place,"     reality, as the lines... and the SHADOWS causing them...",N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,SLICE THROUGH THE CORN AROUND HIM!!!,N,N,N,TRUE,TRUE,,
quiet_place,63.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,WE MOVE BACK AROUND LEE as he spins around to watch the lines,N,N,N,TRUE,TRUE,,
quiet_place,head directly for...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,86   EXT. SILO- ROOF - NIGHT                                      86,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN runs to the edge of the hole to see... Two giant trap,N,N,N,TRUE,TRUE,,
quiet_place,doors of the silo roof swinging... GROANING BACK AND FORTH!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     Many feet below, we see MARCUS... waist deep in a mountain...",N,N,N,TRUE,TRUE,,
quiet_place,OF CORN.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN'S body quakes as she does everything she can to resist,N,N,N,TRUE,TRUE,,
quiet_place,the urge to call out when suddenly... MARCUS MOVES!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     MARCUS looks up at his sister as he wiggles and squirms,",N,N,N,TRUE,TRUE,,
quiet_place,desperately trying to get free. But with every movement,N,N,N,TRUE,TRUE,,
quiet_place,MARCUS... BEGINS TO SINK!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN signs to her brother to stop moving!!   When suddenly...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,BANG...BANG!...BANG!!!!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON REGAN as she places her hands on the SILO metal... as it,N,N,N,TRUE,TRUE,,
quiet_place,now vibrates with each blow!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Then... A SCREEEEEEEEEEEEECH!!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,BANG!!!... BANG!!!... BANG!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS now thrashes wildly from fear!... AS HE SINKS EVEN,N,N,N,TRUE,TRUE,,
quiet_place,FASTER!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON REGAN as she tries to sign to her brother frantically when,N,N,N,TRUE,TRUE,,
quiet_place,suddenly...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ONE OF THE SWINGING TRAP DOORS RIPS FREE FROM THE SILO AND,N,N,N,TRUE,TRUE,,
quiet_place,PLUMMETS TOWARD MARCUS!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,As the steel door crashes into the corn like a guillotine,N,N,N,TRUE,TRUE,,
quiet_place,"     only inches away from him, MARCUS lunges out of the way!!!...",N,N,N,TRUE,TRUE,,
quiet_place,That desperate quick movement... causes the corn to give way,N,N,N,TRUE,TRUE,,
quiet_place,even more... as it now engulfs MARCUS up to his chest!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Suddenly....A CRACK OF LIGHT PIERCES THROUGH THE SILO,N,N,N,TRUE,TRUE,,
quiet_place,WALL.... AND THEN ANOTHER!!!... THE CREATURES ARE TRYING TO,N,N,N,TRUE,TRUE,,
quiet_place,CLAW THROUGH!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON REGAN as she tries to process it all and then finally...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,SHE JUMPS DOWN INTO THE HOLE!!!!!!!,N,N,N,TRUE,TRUE,,
quiet_place,64.,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,87   INT. SILO - NIGHT                                            87,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN lands feet first into the packed corn... which,N,N,N,TRUE,TRUE,,
quiet_place,immediately engulfs her to her waist!!! She begins to,N,N,N,TRUE,TRUE,,
quiet_place,scramble toward her brother... SHE TOO SINKING FURTHER INTO,N,N,N,TRUE,TRUE,,
quiet_place,THE CORN.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN begins to push the fallen steel door toward her,N,N,N,TRUE,TRUE,,
quiet_place,brother.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,ON MARCUS as he desperately reaches his hand out toward the,N,N,N,TRUE,TRUE,,
quiet_place,door... his face beginning to sink under the corn!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN makes one last desperate push of the door toward her,N,N,N,TRUE,TRUE,,
quiet_place,brother's hand... AS CORN ENGULFS HER TO HER CHEST!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     In one swift move, MARCUS places his hand onto the fallen",N,N,N,TRUE,TRUE,,
quiet_place,silo door that sits atop the corn like a floating log in a,N,N,N,TRUE,TRUE,,
quiet_place,river.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS's hand grabs hold of the steel and begins to pull,N,N,N,TRUE,TRUE,,
quiet_place,"     himself out. As he gets his arm up on the steel door, he",N,N,N,TRUE,TRUE,,
quiet_place,turns back and reaches for his sister... WHO IS NOW ENGULFED,N,N,N,TRUE,TRUE,,
quiet_place,UP TO HER NECK!!!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS immediately reaches back to grab her hand... but REGAN,N,N,N,TRUE,TRUE,,
quiet_place,shakes her head and motions for him to stop! Then... she,N,N,N,TRUE,TRUE,,
quiet_place,takes one last deep breath as...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,HER FACE DISAPPEARS INTO THE GRAIN!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,88   INT. SILO - NIGHT                                            88,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,DARKNESS...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,"     A whirring of dense sound, like that of heavy rain on a car",N,N,N,TRUE,TRUE,,
quiet_place,roof. Trickles of fading light as the sound grows quieter...,N,N,N,TRUE,TRUE,,
quiet_place,and quieter and then... is gone.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,89   INT. SILO - GRAIN PILE - NIGHT                               89,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS ferociously claws at the grain where his sister once,N,N,N,TRUE,TRUE,,
quiet_place,was when suddenly...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,HE BEGINS TO MOVE!,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,MARCUS looks back across the mountain and sees that the corn,N,N,N,TRUE,TRUE,,
quiet_place,IS BEGINNING TO POUR OUT OF A HOLE BEING MADE BY SLASHING,N,N,N,TRUE,TRUE,,
quiet_place,"     CREATURES!!!! And as the corn pours out the side, the corn",N,N,N,TRUE,TRUE,,
quiet_place,MARCUS sits atop... BEGINS TO GIVE WAY AND SLIDE TOWARD THE,N,N,N,TRUE,TRUE,,
quiet_place,HOLES... AND THE CREATURES!,N,C,N,TRUE,FALSE,,
quiet_place,65.,O,D,O,TRUE,FALSE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,90   INT. SILO - NIGHT                                            90,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,DARKNESS...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Faintly... The whirring sounds slowly begin to fade back in.,N,N,N,TRUE,TRUE,,
quiet_place,And with it a muted...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,...boom....boom!...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,Tiny shafts of light begin to poke through our dark world as,N,N,N,TRUE,TRUE,,
quiet_place,the sound grows...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,...Boom!.....BOOM!... Suddenly...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,91   INT. SILO - GRAIN PILE - NIGHT                               91,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,A HAND POPS OUT OF THE CORN RIGHT NEXT TO MARCUS!!!,N,S,N,TRUE,FALSE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,The cascading corn... is actually sliding away at such a,N,N,N,TRUE,TRUE,,
quiet_place,fierce rate that it unearths...,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,REGAN'S FACE AS IT POPS OUT FROM THE CORN!!! REGAN takes,N,N,N,TRUE,TRUE,,
quiet_place,in... the deepest breath of air her lungs can handle.,N,N,N,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,92   EXT. CORNFIELD - DAWN                                        92,S,S,S,TRUE,TRUE,,
quiet_place,,O,O,O,TRUE,TRUE,,
quiet_place,LOW ON a sand path cutting through thick cornfields on either,N,N,N,TRUE,TRUE,,
quiet_place,side as... LEE rounds the corner and sprints as fast as he,N,N,N,TRUE,TRUE,,
quiet_place,"     can, his flashlight thrashes through the night sky.",N,N,N,TRUE,TRUE,,
