begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Pronoun,Difficult,Nominal,Apposition
158730,158737,,,-1,-1,"             

          END. ",himself,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
158796,158802,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
158850,158852,,,-1,-1,"             

          END. ",me,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
158854,158856,,,-1,-1,"             

          END. ",My,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
158874,158876,,,-1,-1,"             

          END. ",my,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
158976,158979,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
158986,158989,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
159039,159045,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
159137,159143,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
159155,159156,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
159364,159370,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
159483,159486,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
159545,159551,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
159586,159589,,,-1,-1,"             

          END. ",him,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
159689,159692,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
159754,159760,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
159985,159991,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
159999,160002,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
160072,160078,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
160443,160449,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
160829,160835,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
161142,161147,,,-1,-1,"             

          END. ",athim,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
161248,161251,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
161258,161261,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
161299,161302,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
161450,161466,,,-1,-1,"             

          END. ",the Great Danton,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,true,false
161560,161566,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
161728,161734,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
161831,161837,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
161983,161986,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
162106,162112,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
162124,162125,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
162240,162243,,,-1,-1,"             

          END. ",You,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
162305,162311,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
162736,162742,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
162817,162823,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
162863,162866,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
163149,163155,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
163237,163243,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
163280,163281,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
163395,163397,,,-1,-1,"             

          END. ",my,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
163536,163542,,,-1,-1,"             

          END. ",Robert,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
163598,163604,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
163812,163818,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
163830,163831,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
163981,163985,,,-1,-1,"             

          END. ",your,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
163997,164003,,,-1,-1,"             

          END. ",Robert,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164059,164065,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164077,164078,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164096,164098,,,-1,-1,"             

          END. ",my,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164105,164106,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164178,164184,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164207,164209,,,-1,-1,"             

          END. ",he,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164222,164229,,,-1,-1,"             

          END. ",himself,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164285,164291,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164318,164319,,,-1,-1,"             

          END. ",I,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164329,164332,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164465,164468,,,-1,-1,"             

          END. ",you,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164507,164513,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164519,164522,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164608,164614,,,-1,-1,"             

          END. ",ANGIER,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164631,164633,,,-1,-1,"             

          END. ",me,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164728,164734,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164741,164744,,,-1,-1,"             

          END. ",his,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164784,164787,,,-1,-1,"             

          END. ",him,"


 
                         ",0,ROBERT ANGIER,false,false,false,true,false,false,false
164886,164892,,,-1,-1,"             

          END. ",Robert,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
164947,164953,,,-1,-1,"             

          END. ",Angier,"


 
                         ",0,ROBERT ANGIER,false,false,false,false,false,false,false
